7778,1.4871963831383962E-5,year,have
7779,1.4871963831383962E-5,a,card
7780,1.4871963831383962E-5,sour,and
7781,1.4871963831383962E-5,i,were
7782,1.4871963831383962E-5,dinner,for
7783,1.4871963831383962E-5,the,stand
7784,1.4871963831383962E-5,want,sit
7785,1.4871963831383962E-5,bo,i
7786,1.4871963831383962E-5,ll,with
7787,1.4871963831383962E-5,t,order
7788,1.4871963831383962E-5,was,howev
7789,1.4871963831383962E-5,will,my
7790,1.4871963831383962E-5,rice,a
7791,1.4871963831383962E-5,i,felt
7792,1.4871963831383962E-5,see,they
7793,1.4871963831383962E-5,are,there
7794,1.4871963831383962E-5,think,have
7795,1.4871963831383962E-5,each,a
7796,1.4871963831383962E-5,your,with
7797,1.4871963831383962E-5,veget,was
7798,1.4871963831383962E-5,do,for
7799,1.4871963831383962E-5,s,right
7800,1.4871963831383962E-5,at,not
7801,1.4871963831383962E-5,becaus,a
7802,1.4871963831383962E-5,becaus,i
7803,1.4871963831383962E-5,few,that
7804,1.4871963831383962E-5,i,work
7805,1.4871963831383962E-5,more,an
7806,1.4871963831383962E-5,sandwich,with
7807,1.4871963831383962E-5,then,was
7808,1.4871963831383962E-5,was,how
7809,1.4871963831383962E-5,close,a
7810,1.4871963831383962E-5,with,this
7811,1.4871963831383962E-5,in,yelp
7812,1.4871963831383962E-5,menu,they
7813,1.4871963831383962E-5,a,soup
7814,1.4871963831383962E-5,friend,in
7815,1.4871963831383962E-5,becaus,didn
7816,1.4871963831383962E-5,we,agre
7817,1.4871963831383962E-5,order,when
7818,1.4871963831383962E-5,tini,of
7819,1.4871963831383962E-5,three,us
7820,1.4871963831383962E-5,are,fresh
7821,1.4871963831383962E-5,off,it
7822,1.4871963831383962E-5,walk,it
7823,1.4871963831383962E-5,and,locat
7824,1.4871963831383962E-5,slice,a
7825,1.4871963831383962E-5,me,he
7826,1.4871963831383962E-5,to,vega
7827,1.4871963831383962E-5,the,lack
7828,1.4871963831383962E-5,select,beer
7829,1.4871963831383962E-5,was,damn
7830,1.4871963831383962E-5,a,show
7831,1.4871963831383962E-5,a,side
7832,1.4871963831383962E-5,that,enjoy
7833,1.4871963831383962E-5,the,awesom
7834,1.4871963831383962E-5,their,list
7835,1.4871963831383962E-5,from,who
7836,1.4871963831383962E-5,the,ambianc
7837,1.4871963831383962E-5,and,fact
7838,1.4871963831383962E-5,been,of
7839,1.4871963831383962E-5,librari,the
7840,1.4871963831383962E-5,for,weekend
7841,1.4871963831383962E-5,much,they
7842,1.4871963831383962E-5,lettuc,and
7843,1.4871963831383962E-5,drink,but
7844,1.4871963831383962E-5,lot,flavor
7845,1.4871963831383962E-5,for,here
7846,1.4871963831383962E-5,lunch,with
7847,1.4871963831383962E-5,say,they
7848,1.4871963831383962E-5,veri,too
7849,1.4871963831383962E-5,potato,i
7850,1.4871963831383962E-5,decid,eat
7851,1.4871963831383962E-5,after,this
7852,1.4871963831383962E-5,my,companion
7853,1.4871963831383962E-5,side,NUM
7854,1.4871963831383962E-5,it,enough
7855,1.4871963831383962E-5,level,the
7856,1.4871963831383962E-5,is,have
7857,1.4871963831383962E-5,everyth,so
7858,1.4871963831383962E-5,took,for
7859,1.4871963831383962E-5,beer,my
7860,1.4871963831383962E-5,not,been
7861,1.4871963831383962E-5,not,sure
7862,1.4871963831383962E-5,bad,for
7863,1.4871963831383962E-5,tabl,of
7864,1.4871963831383962E-5,mom,pop
7865,1.4871963831383962E-5,with,veri
7866,1.4871963831383962E-5,bacon,a
7867,1.4871963831383962E-5,mean,the
7868,1.4871963831383962E-5,menu,veri
7869,1.4871963831383962E-5,but,dish
7870,1.4871963831383962E-5,help,to
7871,1.4871963831383962E-5,mayb,a
7872,1.4871963831383962E-5,to,authent
7873,1.4871963831383962E-5,experi,my
7874,1.4871963831383962E-5,two,three
7875,1.4871963831383962E-5,experi,we
7876,1.4871963831383962E-5,whi,place
7877,1.4871963831383962E-5,that,ask
7878,1.4871963831383962E-5,leav,the
7879,1.4871963831383962E-5,place,huge
7880,1.4871963831383962E-5,food,at
7881,1.4871963831383962E-5,bad,all
7882,1.4871963831383962E-5,i,total
7883,1.4871963831383962E-5,also,an
7884,1.4871963831383962E-5,over,NUM
7885,1.4871963831383962E-5,place,here
7886,1.4871963831383962E-5,just,everyth
7887,1.4871963831383962E-5,along,a
7888,1.4871963831383962E-5,also,in
7889,1.4871963831383962E-5,also,of
7890,1.4871963831383962E-5,and,coffe
7891,1.4871963831383962E-5,that,say
7892,1.4871963831383962E-5,especi,a
7893,1.4871963831383962E-5,can,better
7894,1.4871963831383962E-5,garlic,the
7895,1.4871963831383962E-5,and,item
7896,1.4871963831383962E-5,place,hang
7897,1.4871963831383962E-5,friend,veri
7898,1.4871963831383962E-5,it,exact
7899,1.4871963831383962E-5,this,doe
7900,1.4871963831383962E-5,way,to
7901,1.4871963831383962E-5,recommend,restaur
7902,1.4871963831383962E-5,my,ask
7903,1.4871963831383962E-5,my,all
7904,1.4871963831383962E-5,cocktail,the
7905,1.4871963831383962E-5,be,place
7906,1.4871963831383962E-5,flavor,also
7907,1.4871963831383962E-5,good,fresh
7908,1.4871963831383962E-5,that,no
7909,1.4871963831383962E-5,that,go
7910,1.4871963831383962E-5,with,with
7911,1.4871963831383962E-5,of,onion
7912,1.4871963831383962E-5,small,that
7913,1.4871963831383962E-5,up,our
7914,1.4871963831383962E-5,got,a
7915,1.4871963831383962E-5,are,more
7916,1.4871963831383962E-5,for,an
7917,1.4871963831383962E-5,place,yelp
7918,1.4871963831383962E-5,got,tabl
7919,1.4871963831383962E-5,homemad,and
7920,1.4871963831383962E-5,veri,of
7921,1.4871963831383962E-5,other,a
7922,1.4871963831383962E-5,other,s
7923,1.4871963831383962E-5,order,one
7924,1.4871963831383962E-5,when,in
7925,1.4871963831383962E-5,could,to
7926,1.4871963831383962E-5,order,but
7927,1.4871963831383962E-5,in,befor
7928,1.4871963831383962E-5,busi,was
7929,1.4871963831383962E-5,there,two
7930,1.4871963831383962E-5,price,servic
7931,1.4871963831383962E-5,this,no
7932,1.4871963831383962E-5,hue,it
7933,1.4871963831383962E-5,which,did
7934,1.4871963831383962E-5,quick,to
7935,1.4871963831383962E-5,asian,i
7936,1.4871963831383962E-5,this,all
7937,1.4871963831383962E-5,were,flavor
7938,1.4871963831383962E-5,salmon,and
7939,1.4871963831383962E-5,it,usual
7940,1.3727966613585195E-5,veri,qualiti
7941,1.3727966613585195E-5,a,girl
7942,1.3727966613585195E-5,three,i
7943,1.3727966613585195E-5,great,list
7944,1.3727966613585195E-5,manag,to
7945,1.3727966613585195E-5,reason,go
7946,1.3727966613585195E-5,is,less
7947,1.3727966613585195E-5,duck,the
7948,1.3727966613585195E-5,definit,good
7949,1.3727966613585195E-5,brown,and
7950,1.3727966613585195E-5,and,list
7951,1.3727966613585195E-5,disappoint,this
7952,1.3727966613585195E-5,nice,have
7953,1.3727966613585195E-5,coffe,i
7954,1.3727966613585195E-5,tri,eat
7955,1.3727966613585195E-5,sticki,and
7956,1.3727966613585195E-5,great,love
7957,1.3727966613585195E-5,melt,my
7958,1.3727966613585195E-5,with,realli
7959,1.3727966613585195E-5,did,tast
7960,1.3727966613585195E-5,here,place
7961,1.3727966613585195E-5,like,at
7962,1.3727966613585195E-5,like,so
7963,1.3727966613585195E-5,one,these
7964,1.3727966613585195E-5,chili,the
7965,1.3727966613585195E-5,egg,chees
7966,1.3727966613585195E-5,veri,a
7967,1.3727966613585195E-5,in,get
7968,1.3727966613585195E-5,on,beer
7969,1.3727966613585195E-5,two,that
7970,1.3727966613585195E-5,octopus,and
7971,1.3727966613585195E-5,cook,it
7972,1.3727966613585195E-5,in,car
7973,1.3727966613585195E-5,look,at
7974,1.3727966613585195E-5,us,food
7975,1.3727966613585195E-5,in,larg
7976,1.3727966613585195E-5,food,even
7977,1.3727966613585195E-5,them,you
7978,1.3727966613585195E-5,must,it
7979,1.3727966613585195E-5,and,his
7980,1.3727966613585195E-5,and,him
7981,1.3727966613585195E-5,re,that
7982,1.3727966613585195E-5,gravi,a
7983,1.3727966613585195E-5,visit,was
7984,1.3727966613585195E-5,are,onli
7985,1.3727966613585195E-5,it,flavor
7986,1.3727966613585195E-5,a,fill
7987,1.3727966613585195E-5,out,your
7988,1.3727966613585195E-5,an,night
7989,1.3727966613585195E-5,friend,have
7990,1.3727966613585195E-5,cut,the
7991,1.3727966613585195E-5,a,version
7992,1.3727966613585195E-5,or,just
7993,1.3727966613585195E-5,a,salti
7994,1.3727966613585195E-5,but,when
7995,1.3727966613585195E-5,dish,are
7996,1.3727966613585195E-5,definit,my
7997,1.3727966613585195E-5,rang,NUM
7998,1.3727966613585195E-5,howev,were
7999,1.3727966613585195E-5,the,kee
8000,1.3727966613585195E-5,as,rememb
8001,1.3727966613585195E-5,the,ale
8002,1.3727966613585195E-5,was,refresh
8003,1.3727966613585195E-5,t,her
8004,1.3727966613585195E-5,cool,i
8005,1.3727966613585195E-5,chicken,chicken
8006,1.3727966613585195E-5,they,ask
8007,1.3727966613585195E-5,to,front
8008,1.3727966613585195E-5,bad,to
8009,1.3727966613585195E-5,dish,can
8010,1.3727966613585195E-5,is,made
8011,1.3727966613585195E-5,like,with
8012,1.3727966613585195E-5,have,beer
8013,1.3727966613585195E-5,forward,tri
8014,1.3727966613585195E-5,back,s
8015,1.3727966613585195E-5,both,our
8016,1.3727966613585195E-5,for,spici
8017,1.3727966613585195E-5,least,minut
8018,1.3727966613585195E-5,dine,at
8019,1.3727966613585195E-5,now,to
8020,1.3727966613585195E-5,break,bank
8021,1.3727966613585195E-5,servic,been
8022,1.3727966613585195E-5,coffe,the
8023,1.3727966613585195E-5,sweet,burrito
8024,1.3727966613585195E-5,had,pasta
8025,1.3727966613585195E-5,the,pot
8026,1.3727966613585195E-5,dish,be
8027,1.3727966613585195E-5,small,so
8028,1.3727966613585195E-5,as,NUM
8029,1.3727966613585195E-5,and,juic
8030,1.3727966613585195E-5,good,meat
8031,1.3727966613585195E-5,their,pork
8032,1.3727966613585195E-5,said,it
8033,1.3727966613585195E-5,a,altern
8034,1.3727966613585195E-5,sweet,was
8035,1.3727966613585195E-5,but,decid
8036,1.3727966613585195E-5,minut,be
8037,1.3727966613585195E-5,the,tortilla
8038,1.3727966613585195E-5,a,steep
8039,1.3727966613585195E-5,order,at
8040,1.3727966613585195E-5,right,front
8041,1.3727966613585195E-5,three,for
8042,1.3727966613585195E-5,food,actual
8043,1.3727966613585195E-5,is,noth
8044,1.3727966613585195E-5,san,squar
8045,1.3727966613585195E-5,restaur,on
8046,1.3727966613585195E-5,for,beo
8047,1.3727966613585195E-5,for,bbq
8048,1.3727966613585195E-5,ve,this
8049,1.3727966613585195E-5,pizza,that
8050,1.3727966613585195E-5,bit,much
8051,1.3727966613585195E-5,busi,a
8052,1.3727966613585195E-5,i,leav
8053,1.3727966613585195E-5,am,go
8054,1.3727966613585195E-5,american,and
8055,1.3727966613585195E-5,with,huge
8056,1.3727966613585195E-5,m,vega
8057,1.3727966613585195E-5,run,and
8058,1.3727966613585195E-5,first,they
8059,1.3727966613585195E-5,took,drink
8060,1.3727966613585195E-5,a,between
8061,1.3727966613585195E-5,burger,are
8062,1.3727966613585195E-5,if,d
8063,1.3727966613585195E-5,if,i
8064,1.3727966613585195E-5,they,how
8065,1.3727966613585195E-5,real,the
8066,1.3727966613585195E-5,portion,larg
8067,1.3727966613585195E-5,too,is
8068,1.3727966613585195E-5,tomato,a
8069,1.3727966613585195E-5,place,our
8070,1.3727966613585195E-5,went,dinner
8071,1.3727966613585195E-5,bar,were
8072,1.3727966613585195E-5,burger,for
8073,1.3727966613585195E-5,dure,meal
8074,1.3727966613585195E-5,onc,got
8075,1.3727966613585195E-5,we,readi
8076,1.3727966613585195E-5,be,after
8077,1.3727966613585195E-5,entre,had
8078,1.3727966613585195E-5,price,are
8079,1.3727966613585195E-5,own,of
8080,1.3727966613585195E-5,order,spici
8081,1.3727966613585195E-5,order,grill
8082,1.3727966613585195E-5,at,head
8083,1.3727966613585195E-5,more,onc
8084,1.3727966613585195E-5,more,one
8085,1.3727966613585195E-5,the,ketchup
8086,1.3727966613585195E-5,in,after
8087,1.3727966613585195E-5,to,differ
8088,1.3727966613585195E-5,both,veri
8089,1.3727966613585195E-5,to,qualiti
8090,1.3727966613585195E-5,they,made
8091,1.3727966613585195E-5,take,drink
8092,1.3727966613585195E-5,end,our
8093,1.3727966613585195E-5,food,your
8094,1.3727966613585195E-5,place,had
8095,1.3727966613585195E-5,forc,to
8096,1.3727966613585195E-5,date,i
8097,1.3727966613585195E-5,this,there
8098,1.3727966613585195E-5,just,your
8099,1.3727966613585195E-5,they,was
8100,1.3727966613585195E-5,myself,the
8101,1.3727966613585195E-5,it,easi
8102,1.3727966613585195E-5,a,hole
8103,1.3727966613585195E-5,food,terribl
8104,1.3727966613585195E-5,get,earli
8105,1.3727966613585195E-5,time,would
8106,1.3727966613585195E-5,loud,the
8107,1.3727966613585195E-5,thai,a
8108,1.3727966613585195E-5,probabl,for
8109,1.3727966613585195E-5,nice,know
8110,1.3727966613585195E-5,brought,our
8111,1.3727966613585195E-5,tell,how
8112,1.3727966613585195E-5,oh,and
8113,1.3727966613585195E-5,what,up
8114,1.3727966613585195E-5,this,veri
8115,1.3727966613585195E-5,to,check
8116,1.3727966613585195E-5,in,our
8117,1.3727966613585195E-5,did,come
8118,1.3727966613585195E-5,but,up
8119,1.3727966613585195E-5,new,for
8120,1.3727966613585195E-5,either,the
8121,1.3727966613585195E-5,pizza,crust
8122,1.3727966613585195E-5,have,convers
8123,1.3727966613585195E-5,can,on
8124,1.3727966613585195E-5,while,it
8125,1.3727966613585195E-5,while,to
8126,1.3727966613585195E-5,tri,one
8127,1.3727966613585195E-5,burger,to
8128,1.3727966613585195E-5,tri,if
8129,1.3727966613585195E-5,menu,all
8130,1.3727966613585195E-5,averag,food
8131,1.3727966613585195E-5,back,next
8132,1.3727966613585195E-5,is,definit
8133,1.3727966613585195E-5,back,you
8134,1.3727966613585195E-5,citi,the
8135,1.3727966613585195E-5,a,chanc
8136,1.3727966613585195E-5,asid,the
8137,1.3727966613585195E-5,cold,was
8138,1.3727966613585195E-5,the,tank
8139,1.3727966613585195E-5,rather,to
8140,1.3727966613585195E-5,fianc,the
8141,1.3727966613585195E-5,eat,much
8142,1.3727966613585195E-5,price,pretti
8143,1.3727966613585195E-5,with,fresh
8144,1.3727966613585195E-5,after,drink
8145,1.3727966613585195E-5,both,good
8146,1.3727966613585195E-5,friend,order
8147,1.3727966613585195E-5,the,bird
8148,1.3727966613585195E-5,and,calamari
8149,1.3727966613585195E-5,where,have
8150,1.3727966613585195E-5,s,thing
8151,1.3727966613585195E-5,i,next
8152,1.3727966613585195E-5,the,suck
8153,1.3727966613585195E-5,and,bring
8154,1.3727966613585195E-5,the,bass
8155,1.3727966613585195E-5,the,base
8156,1.3727966613585195E-5,and,roast
8157,1.3727966613585195E-5,more,less
8158,1.3727966613585195E-5,my,drink
8159,1.3727966613585195E-5,tast,in
8160,1.3727966613585195E-5,drink,were
8161,1.3727966613585195E-5,servic,fantast
8162,1.3727966613585195E-5,of,custom
8163,1.3727966613585195E-5,for,thing
8164,1.3727966613585195E-5,place,m
8165,1.3727966613585195E-5,in,he
8166,1.3727966613585195E-5,did,i
8167,1.3727966613585195E-5,lemon,and
8168,1.3727966613585195E-5,spend,NUM
8169,1.3727966613585195E-5,absolut,it
8170,1.3727966613585195E-5,them,that
8171,1.3727966613585195E-5,is,solid
8172,1.3727966613585195E-5,the,than
8173,1.3727966613585195E-5,you,got
8174,1.3727966613585195E-5,you,had
8175,1.3727966613585195E-5,this,befor
8176,1.3727966613585195E-5,worth,for
8177,1.3727966613585195E-5,back,onli
8178,1.3727966613585195E-5,compar,to
8179,1.3727966613585195E-5,noth,it
8180,1.3727966613585195E-5,s,bad
8181,1.3727966613585195E-5,now,know
8182,1.3727966613585195E-5,s,are
8183,1.3727966613585195E-5,review,to
8184,1.3727966613585195E-5,better,at
8185,1.3727966613585195E-5,caesar,and
8186,1.3727966613585195E-5,s,how
8187,1.3727966613585195E-5,were,around
8188,1.3727966613585195E-5,thai,we
8189,1.3727966613585195E-5,slight,and
8190,1.3727966613585195E-5,price,was
8191,1.3727966613585195E-5,thing,do
8192,1.3727966613585195E-5,thing,my
8193,1.3727966613585195E-5,sit,in
8194,1.3727966613585195E-5,big,it
8195,1.3727966613585195E-5,i,mayb
8196,1.3727966613585195E-5,wait,than
8197,1.3727966613585195E-5,includ,and
8198,1.3727966613585195E-5,noodl,was
8199,1.3727966613585195E-5,have,give
8200,1.3727966613585195E-5,was,waiter
8201,1.3727966613585195E-5,entre,a
8202,1.3727966613585195E-5,sandwich,my
8203,1.3727966613585195E-5,will,have
8204,1.3727966613585195E-5,she,veri
8205,1.3727966613585195E-5,an,amount
8206,1.3727966613585195E-5,great,are
8207,1.3727966613585195E-5,but,thought
8208,1.3727966613585195E-5,the,veget
8209,1.3727966613585195E-5,w,and
8210,1.3727966613585195E-5,delici,not
8211,1.3727966613585195E-5,use,go
8212,1.3727966613585195E-5,are,few
8213,1.3727966613585195E-5,was,wrong
8214,1.3727966613585195E-5,style,i
8215,1.3727966613585195E-5,eaten,the
8216,1.3727966613585195E-5,for,pre
8217,1.3727966613585195E-5,more,their
8218,1.3727966613585195E-5,incred,the
8219,1.3727966613585195E-5,love,decor
8220,1.3727966613585195E-5,from,other
8221,1.3727966613585195E-5,be,better
8222,1.3727966613585195E-5,the,dure
8223,1.3727966613585195E-5,is,same
8224,1.3727966613585195E-5,complet,and
8225,1.3727966613585195E-5,wing,i
8226,1.3727966613585195E-5,in,south
8227,1.3727966613585195E-5,i,consid
8228,1.3727966613585195E-5,a,name
8229,1.3727966613585195E-5,a,qualiti
8230,1.3727966613585195E-5,even,NUM
8231,1.3727966613585195E-5,had,time
8232,1.3727966613585195E-5,take,here
8233,1.3727966613585195E-5,a,greasi
8234,1.3727966613585195E-5,ate,for
8235,1.3727966613585195E-5,visit,this
8236,1.3727966613585195E-5,with,kid
8237,1.3727966613585195E-5,my,will
8238,1.3727966613585195E-5,just,one
8239,1.3727966613585195E-5,part,town
8240,1.3727966613585195E-5,ok,was
8241,1.3727966613585195E-5,of,go
8242,1.3727966613585195E-5,welcom,the
8243,1.3727966613585195E-5,as,with
8244,1.3727966613585195E-5,the,librari
8245,1.3727966613585195E-5,all,pizza
8246,1.3727966613585195E-5,of,work
8247,1.3727966613585195E-5,was,welcom
8248,1.3727966613585195E-5,ask,how
8249,1.3727966613585195E-5,is,alway
8250,1.3727966613585195E-5,pleasant,i
8251,1.3727966613585195E-5,return,i
8252,1.3727966613585195E-5,which,my
8253,1.3727966613585195E-5,alway,nice
8254,1.3727966613585195E-5,of,went
8255,1.3727966613585195E-5,me,good
8256,1.3727966613585195E-5,her,we
8257,1.3727966613585195E-5,the,o
8258,1.3727966613585195E-5,sauc,top
8259,1.3727966613585195E-5,money,the
8260,1.3727966613585195E-5,had,beer
8261,1.3727966613585195E-5,disappoint,we
8262,1.3727966613585195E-5,disappoint,my
8263,1.3727966613585195E-5,there,that
8264,1.3727966613585195E-5,are,go
8265,1.3727966613585195E-5,are,by
8266,1.3727966613585195E-5,plate,NUM
8267,1.3727966613585195E-5,tres,cake
8268,1.3727966613585195E-5,bread,and
8269,1.3727966613585195E-5,curri,i
8270,1.3727966613585195E-5,a,shake
8271,1.3727966613585195E-5,cook,order
8272,1.3727966613585195E-5,on,bottom
8273,1.3727966613585195E-5,steak,was
8274,1.3727966613585195E-5,of,dine
8275,1.3727966613585195E-5,onli,on
8276,1.3727966613585195E-5,are,price
8277,1.3727966613585195E-5,a,made
8278,1.3727966613585195E-5,onli,we
8279,1.3727966613585195E-5,a,mall
8280,1.3727966613585195E-5,plate,of
8281,1.3727966613585195E-5,befor,game
8282,1.3727966613585195E-5,pair,with
8283,1.3727966613585195E-5,even,in
8284,1.3727966613585195E-5,at,last
8285,1.3727966613585195E-5,the,went
8286,1.3727966613585195E-5,in,then
8287,1.3727966613585195E-5,in,than
8288,1.3727966613585195E-5,befor,got
8289,1.3727966613585195E-5,you,about
8290,1.3727966613585195E-5,after,in
8291,1.3727966613585195E-5,in,though
8292,1.3727966613585195E-5,great,this
8293,1.3727966613585195E-5,help,out
8294,1.3727966613585195E-5,the,combo
8295,1.3727966613585195E-5,a,tomato
8296,1.3727966613585195E-5,befor,out
8297,1.3727966613585195E-5,seem,bit
8298,1.3727966613585195E-5,their,servic
8299,1.3727966613585195E-5,coupl,of
8300,1.3727966613585195E-5,is,some
8301,1.3727966613585195E-5,was,especi
8302,1.3727966613585195E-5,the,basket
8303,1.3727966613585195E-5,korean,and
8304,1.3727966613585195E-5,for,reserv
8305,1.3727966613585195E-5,it,around
8306,1.3727966613585195E-5,just,much
8307,1.3727966613585195E-5,thought,were
8308,1.3727966613585195E-5,end,here
8309,1.3727966613585195E-5,goat,was
8310,1.3727966613585195E-5,a,meet
8311,1.3727966613585195E-5,mind,i
8312,1.3727966613585195E-5,is,sinc
8313,1.3727966613585195E-5,grab,quick
8314,1.3727966613585195E-5,help,and
8315,1.3727966613585195E-5,over,it
8316,1.3727966613585195E-5,mani,as
8317,1.3727966613585195E-5,over,minut
8318,1.3727966613585195E-5,i,pass
8319,1.3727966613585195E-5,mani,to
8320,1.3727966613585195E-5,bake,are
8321,1.3727966613585195E-5,NUM,their
8322,1.3727966613585195E-5,for,sauc
8323,1.3727966613585195E-5,space,the
8324,1.3727966613585195E-5,ani,their
8325,1.3727966613585195E-5,by,window
8326,1.3727966613585195E-5,place,do
8327,1.3727966613585195E-5,at,hotel
8328,1.3727966613585195E-5,mom,i
8329,1.3727966613585195E-5,we,split
8330,1.3727966613585195E-5,did,know
8331,1.3727966613585195E-5,explain,the
8332,1.3727966613585195E-5,is,cook
8333,1.3727966613585195E-5,make,your
8334,1.3727966613585195E-5,whole,i
8335,1.3727966613585195E-5,m,there
8336,1.3727966613585195E-5,and,cold
8337,1.3727966613585195E-5,they,brought
8338,1.3727966613585195E-5,where,are
8339,1.3727966613585195E-5,or,this
8340,1.3727966613585195E-5,about,this
8341,1.3727966613585195E-5,about,they
8342,1.3727966613585195E-5,ani,or
8343,1.3727966613585195E-5,how,place
8344,1.3727966613585195E-5,care,us
8345,1.3727966613585195E-5,of,biscuit
8346,1.3727966613585195E-5,coupl,year
8347,1.3727966613585195E-5,amaz,food
8348,1.3727966613585195E-5,to,top
8349,1.3727966613585195E-5,was,me
8350,1.3727966613585195E-5,burger,great
8351,1.3727966613585195E-5,dish,veri
8352,1.3727966613585195E-5,all,place
8353,1.3727966613585195E-5,is,true
8354,1.3727966613585195E-5,delici,s
8355,1.3727966613585195E-5,well,not
8356,1.3727966613585195E-5,are,here
8357,1.3727966613585195E-5,bill,NUM
8358,1.3727966613585195E-5,up,an
8359,1.3727966613585195E-5,the,pancak
8360,1.3727966613585195E-5,head,for
8361,1.3727966613585195E-5,that,dish
8362,1.3727966613585195E-5,befor,after
8363,1.3727966613585195E-5,when,took
8364,1.3727966613585195E-5,sever,of
8365,1.3727966613585195E-5,make,good
8366,1.3727966613585195E-5,tri,their
8367,1.3727966613585195E-5,in,sandwich
8368,1.3727966613585195E-5,mexican,the
8369,1.3727966613585195E-5,and,everyon
8370,1.3727966613585195E-5,to,ask
8371,1.3727966613585195E-5,and,serious
8372,1.3727966613585195E-5,there,were
8373,1.3727966613585195E-5,when,said
8374,1.3727966613585195E-5,is,by
8375,1.3727966613585195E-5,be,regular
8376,1.3727966613585195E-5,brunch,and
8377,1.3727966613585195E-5,off,strip
8378,1.3727966613585195E-5,lucki,to
8379,1.3727966613585195E-5,never,there
8380,1.3727966613585195E-5,come,becaus
8381,1.3727966613585195E-5,shrimp,rice
8382,1.3727966613585195E-5,got,tri
8383,1.3727966613585195E-5,you,we
8384,1.3727966613585195E-5,by,to
8385,1.3727966613585195E-5,to,now
8386,1.3727966613585195E-5,this,pretti
8387,1.3727966613585195E-5,the,yelp
8388,1.3727966613585195E-5,of,fish
8389,1.3727966613585195E-5,pack,we
8390,1.3727966613585195E-5,in,booth
8391,1.3727966613585195E-5,for,earli
8392,1.3727966613585195E-5,staff,to
8393,1.3727966613585195E-5,were,their
8394,1.3727966613585195E-5,time,not
8395,1.3727966613585195E-5,day,you
8396,1.3727966613585195E-5,becaus,servic
8397,1.3727966613585195E-5,NUM,dinner
8398,1.3727966613585195E-5,them,on
8399,1.3727966613585195E-5,peopl,i
8400,1.3727966613585195E-5,peopl,t
8401,1.3727966613585195E-5,eat,was
8402,1.3727966613585195E-5,no,about
8403,1.3727966613585195E-5,a,can
8404,1.3727966613585195E-5,dure,day
8405,1.3727966613585195E-5,is,notch
8406,1.3727966613585195E-5,with,who
8407,1.3727966613585195E-5,said,were
8408,1.3727966613585195E-5,servic,ve
8409,1.3727966613585195E-5,ll,this
8410,1.3727966613585195E-5,and,option
8411,1.3727966613585195E-5,fresh,on
8412,1.3727966613585195E-5,a,guy
8413,1.3727966613585195E-5,a,had
8414,1.3727966613585195E-5,of,befor
8415,1.3727966613585195E-5,curri,it
8416,1.3727966613585195E-5,NUM,even
8417,1.3727966613585195E-5,everyth,perfect
8418,1.3727966613585195E-5,s,by
8419,1.3727966613585195E-5,s,no
8420,1.3727966613585195E-5,think,ve
8421,1.3727966613585195E-5,over,rice
8422,1.3727966613585195E-5,almost,i
8423,1.3727966613585195E-5,was,real
8424,1.3727966613585195E-5,buffalo,sandwich
8425,1.3727966613585195E-5,a,own
8426,1.3727966613585195E-5,of,tomato
8427,1.3727966613585195E-5,curri,was
8428,1.3727966613585195E-5,come,you
8429,1.3727966613585195E-5,cheap,the
8430,1.3727966613585195E-5,a,old
8431,1.3727966613585195E-5,a,red
8432,1.3727966613585195E-5,favorit,is
8433,1.3727966613585195E-5,becco,a
8434,1.3727966613585195E-5,fri,good
8435,1.3727966613585195E-5,that,feel
8436,1.3727966613585195E-5,happi,see
8437,1.3727966613585195E-5,it,now
8438,1.3727966613585195E-5,it,lot
8439,1.3727966613585195E-5,our,becaus
8440,1.3727966613585195E-5,bot,and
8441,1.3727966613585195E-5,had,special
8442,1.3727966613585195E-5,and,work
8443,1.3727966613585195E-5,sinc,am
8444,1.3727966613585195E-5,littl,when
8445,1.3727966613585195E-5,just,as
8446,1.3727966613585195E-5,could,eaten
8447,1.3727966613585195E-5,just,so
8448,1.3727966613585195E-5,littl,about
8449,1.3727966613585195E-5,the,issu
8450,1.3727966613585195E-5,to,though
8451,1.3727966613585195E-5,burger,also
8452,1.3727966613585195E-5,i,assum
8453,1.3727966613585195E-5,run,a
8454,1.3727966613585195E-5,the,joint
8455,1.3727966613585195E-5,with,butter
8456,1.3727966613585195E-5,the,breakfast
8457,1.3727966613585195E-5,out,friend
8458,1.3727966613585195E-5,your,out
8459,1.3727966613585195E-5,with,if
8460,1.3727966613585195E-5,had,not
8461,1.3727966613585195E-5,servic,nice
8462,1.3727966613585195E-5,fair,of
8463,1.3727966613585195E-5,a,abov
8464,1.3727966613585195E-5,small,was
8465,1.3727966613585195E-5,i,upon
8466,1.3727966613585195E-5,had,from
8467,1.3727966613585195E-5,best,around
8468,1.3727966613585195E-5,my,alway
8469,1.3727966613585195E-5,out,towner
8470,1.3727966613585195E-5,that,actual
8471,1.3727966613585195E-5,good,one
8472,1.3727966613585195E-5,i,both
8473,1.3727966613585195E-5,our,after
8474,1.3727966613585195E-5,here,eat
8475,1.3727966613585195E-5,do,like
8476,1.3727966613585195E-5,ve,their
8477,1.3727966613585195E-5,with,same
8478,1.3727966613585195E-5,wonder,i
8479,1.3727966613585195E-5,here,but
8480,1.3727966613585195E-5,s,first
8481,1.3727966613585195E-5,mac,i
